,request_id,id_encid,search_latitude,search_longitude
104,y_C109A7B8-2A30-4387-90B4-0A146C258869_1532286452.37,yXZ4NE0PvaYPyad_mQp6ow,37.7751232572094,-122.419319943951
105,y_fe730934-2cab-4649-a863-323ec5992653_1532118031.55,MVBVTAG2iJL_BX0sqWAmFg,37.7788051,-122.3928357
106,y_5E9E2866-4BB1-4109-B6A1-BBA78E5AD211_1532503529.5,lI1Oto4ehZSm2rM3FrAA5A,37.7046855,-122.348387
107,y_1EBB425E-2CA8-43B3-AE4B-7622543ABDFF_1532191846.39,MVBVTAG2iJL_BX0sqWAmFg,37.770435,-122.407024
108,y_00285F65-8CCF-47D1-93F5-B91C9A5913B1_1532585980.89,MVBVTAG2iJL_BX0sqWAmFg,37.790912,-122.403311
109,y_ae33e613-1d3f-44b2-8fce-539bb2d62d4c_1532402958.23,3jK0Amf17m3_XUHlRJggvA,37.7751232572094,-122.419319943951
110,y_C109A7B8-2A30-4387-90B4-0A146C258869_1532286452.37,axbNPn1HIeovOKmMsaXfGQ,37.7751232572094,-122.419319943951
111,y_D78062DF-27A6-40A1-A2FB-E040DC7CF6D5_1532243403.27,lx2z5m9HE7SOFTIFiI8eZA,37.728797,-122.442806
112,y_5f938feb-4ecc-419a-8b86-6a761534a725_1532409749.53,6TKSUIbE7PzTLAeA8QtHlA,37.7641845,-122.4670691
113,y_D36FA354-E680-449C-BC3F-3D4E2E25DBF8_1532488552.27,lx2z5m9HE7SOFTIFiI8eZA,37.706313,-122.451334
114,y_1CD59AD8-F2E7-41F6-995B-71C3A4D74BF9_1532064244.83,lx2z5m9HE7SOFTIFiI8eZA,37.717688,-122.482567
115,50F61DB224FC8688_1532396987.3,MVBVTAG2iJL_BX0sqWAmFg,37.7805967074504,-122.393548801979
116,y_6103BACC-5CC4-4A8B-B381-1B0F0C7B87BE_1532235756.74,MVBVTAG2iJL_BX0sqWAmFg,37.7711575,-122.407846
117,y_A27F08A3-89CC-48F1-BE46-A6F4BFE3EC2F_1532060830.54,MVBVTAG2iJL_BX0sqWAmFg,37.7766444,-122.3948255
118,y_00285F65-8CCF-47D1-93F5-B91C9A5913B1_1532585980.89,MVBVTAG2iJL_BX0sqWAmFg,37.791003,-122.403201
119,y_35EA46EF-4BDC-4567-B340-0B7C84A277DC_1532069238.14,lx2z5m9HE7SOFTIFiI8eZA,37.769142,-122.419916
120,y_a88f4648-554b-45f2-8fa3-de6565bb91a8_1532060035.12,lx2z5m9HE7SOFTIFiI8eZA,37.7077883,-122.4701777
121,y_FDE0777B-C897-4F5E-94DD-DD120C1F8AF3_1531929365.35,ZfOhmGll5uLsO0cfmqKzWg,37.731846,-122.416592
122,y_51E85A9A-BDEF-46D9-A00D-ACFA5CD6F27D_1532585042.02,MVBVTAG2iJL_BX0sqWAmFg,37.772947,-122.397
123,y_AEA45DA1-273B-46C0-8273-3279F4A94AE1_1532495279.61,MVBVTAG2iJL_BX0sqWAmFg,37.780092,-122.389873
124,y_26613190-9647-4952-B78F-1D4ECE4300E4_1532063882.9,M-6PPs0DRdK-JXYUpSJAzQ,37.77007,-122.462537
125,y_5DDAF251-F1CF-48B2-B72B-E88D3359043E_1532419354.82,lx2z5m9HE7SOFTIFiI8eZA,37.742734,-122.481039
126,y_256105f0-f159-4b56-b8c1-3c4f309a0551_1531987100.92,lx2z5m9HE7SOFTIFiI8eZA,37.7173343,-122.4416129
127,y_4C08D630-2600-4427-A05F-72FFE53C670F_1532412901.59,lx2z5m9HE7SOFTIFiI8eZA,37.708117,-122.475022
128,y_E70AE472-93BE-4FBC-B51F-76D49FE500EF_1532478947.75,MVBVTAG2iJL_BX0sqWAmFg,37.77867,-122.410491
129,y_6103BACC-5CC4-4A8B-B381-1B0F0C7B87BE_1532235756.74,MVBVTAG2iJL_BX0sqWAmFg,37.768934,-122.510901
130,y_499bd97b-5659-4bd9-a0e2-c2526c9560b5_1532549663.23,FkYkQi7u28BV5FoIZqFaFg,37.7751232572094,-122.419319943951
